12689,17764,1
12689,3484,1
12689,3792,1
12689,3524,1
12689,356,1
12689,3496,1
12689,1607,1
12689,19099,1
12689,794,1
12689,1781,1
12689,1127,1
12689,1827,1
12689,3252,1
12689,3558,1
12689,19190,1
12689,1732,1
12689,1768,1
12689,461,1
12689,18028,1
12689,13533,1
12689,17748,1
12689,13275,1
12689,1260,1
12689,1203,1
12689,17675,1
12689,1422,1
12689,3568,1
12689,2561,1
12689,1036,1
12689,4152,1
26227,13275,1
26227,3892,1
6147,24026,1
6147,259,1
6147,4063,1
3825,18343,1
3825,17754,1
3825,5228,1
3825,11092,1
3825,12239,1
3825,7085,1
3825,19825,1
3825,2319,1
3825,897,1
3825,12012,1
3825,17794,1
3825,7715,1
3825,17675,1
3825,12166,1
3825,18246,1
3825,1251,1
3825,1078,1
3825,1203,1
3825,3568,1
3825,7700,1
3825,12184,1
3825,6375,1
3825,2845,1
3825,4890,1
3825,2000,1
3825,5192,1
3825,978,1
3825,983,1
3825,18068,1
3825,108,1
3825,17982,1
3825,13365,1
3825,1498,1
3825,461,1
3825,17684,1
3825,11581,1
3825,1036,1
3825,979,1
3825,24035,1
3825,18483,1
3825,878,1
3825,1107,1
3825,16269,1
3825,17621,1
3825,15422,1
3825,289,1
3825,1732,1
3825,17899,1
3825,17891,1
3825,12513,1
3825,4181,1
3825,6003,1
3825,17944,1
3825,17660,1
3825,22251,1
3825,6347,1
3825,6310,1
3825,21562,1
3825,17897,1
3825,67,1
3825,14883,1
3825,163,1
3825,533,1
3825,3640,1
533,11984,1
533,18432,1
533,957,1
533,2385,1
533,13657,1
533,7082,1
533,2355,1
533,4514,1
533,1675,1
533,3186,1
533,18047,1
533,17881,1
533,17882,1
533,17893,1
533,388,1
533,4966,1
533,22238,1
533,831,1
533,497,1
533,18952,1
533,17944,1
533,21562,1
533,12590,1
533,17634,1
533,5254,1
533,18961,1
533,2299,1
533,626,1
533,14828,1
533,8178,1
533,137,1
533,14430,1
533,6251,1
533,4181,1
533,17621,1
533,3958,1
533,17886,1
533,892,1
533,163,1
533,11484,1
533,130,1
533,23055,1
533,3890,1
533,9231,1
533,17837,1
533,23,1
533,8283,1
533,3825,1
533,4064,1
533,5913,1
533,2581,1
533,22054,1
533,6213,1
533,12675,1
533,18623,1
533,3750,1
533,22015,1
533,29012,1
9187,5538,1
9187,3205,1
9187,15422,1
9187,226,1
9187,6328,1
9187,3894,1
9187,3969,1
9187,5058,1
9187,8178,1
9187,17966,1
9187,835,1
9187,4039,1
9187,15269,1
9187,9004,1
9187,14430,1
9187,4971,1
9187,12780,1
9187,556,1
9187,461,1
9187,18051,1
9187,4050,1
9187,2299,1
9187,14828,1
9187,11322,1
17886,3917,1
17886,4181,1
17886,461,1
17886,3183,1
17886,14828,1
17886,12445,1
17886,14883,1
17886,5138,1
17886,1732,1
17886,533,1
17886,17634,1
17886,22100,1
17886,8225,1
17886,626,1
17886,67,1
17886,6003,1
17886,226,1
17886,2610,1
17886,3795,1
17886,18090,1
17886,3750,1
17886,18051,1
17886,9231,1
17886,16122,1
17886,5232,1
17886,4971,1
17886,4064,1
17886,44,1
17886,556,1
17886,280,1
16995,27598,1
16995,5871,1
16995,3765,1
16995,2299,1
16995,5138,1
16995,3795,1
16995,2610,1
16995,18074,1
16995,8282,1
16995,849,1
27012,653,1
3640,18411,1
3640,9063,1
3640,18483,1
3640,4064,1
3640,17930,1
3640,6363,1
3640,2624,1
3640,17198,1
3640,17957,1
3640,3176,1
3640,3912,1
3640,15422,1
3640,3186,1
3640,13275,1
3640,11338,1
3640,17675,1
3640,17899,1
3640,5031,1
3640,409,1
3640,9365,1
3640,11484,1
3640,1675,1
3640,2845,1
3640,3908,1
3640,17944,1
3640,897,1
3640,983,1
3640,17705,1
3640,17660,1
3640,372,1
3640,17890,1
3640,388,1
3640,658,1
3640,9413,1
3640,15238,1
3640,901,1
3640,108,1
3640,9370,1
3640,17707,1
3640,3225,1
3640,320,1
3640,6358,1
3640,6343,1
3640,4181,1
3640,556,1
3640,17861,1
3640,3825,1
3640,163,1
3640,461,1
3640,17891,1
3640,2299,1
3640,5538,1
3640,14828,1
3640,6003,1
3640,1732,1
3640,67,1
18867,14447,1
18867,19869,1
18867,1257,1
18867,29967,1
18867,19378,1
18867,14475,1
18867,6629,1
18867,9445,1
18867,1498,1
18867,19710,1
18867,17782,1
18867,2366,1
18867,12166,1
18867,15771,1
18867,8076,1
18867,1002,1
18867,897,1
18867,1036,1
18867,17621,1
18867,1088,1
18867,13365,1
2299,1260,1
2299,17733,1
2299,2321,1
2299,4068,1
2299,897,1
2299,15422,1
2299,6343,1
2299,18411,1
2299,6251,1
2299,19130,1
2299,18483,1
2299,1107,1
2299,17621,1
2299,15238,1
2299,108,1
2299,12731,1
2299,1675,1
2299,5031,1
2299,461,1
2299,14572,1
2299,17944,1
2299,3912,1
2299,9370,1
2299,3186,1
2299,19000,1
2299,901,1
2299,4181,1
2299,556,1
2299,3225,1
2299,1732,1
2299,3640,1
2299,6003,1
2299,14828,1
17800,3640,1
17800,831,1
17800,3984,1
17800,7685,1
17800,17840,1
17800,6003,1
17800,17891,1
17800,67,1
17800,382,1
17800,2610,1
17800,5538,1
17800,17707,1
17800,554,1
17800,4046,1
17800,11352,1
17800,1732,1
17800,22138,1
17800,4064,1
7099,6425,1
7099,9626,1
7099,18813,1
7099,19230,1
7099,13431,1
7099,27210,1
7099,205,1
7099,5138,1
7099,12445,1
7099,3795,1
7099,3917,1
7099,44,1
7099,6213,1
7099,14883,1
7099,12675,1
7099,24395,1
7099,423,1
7099,318,1
7099,63,1
7099,22219,1
7099,14910,1
7099,5232,1
7099,2610,1
7099,67,1
7099,128,1
7099,338,1
7099,351,1
7099,21844,1
7099,24397,1
461,19177,1
461,1220,1
461,876,1
461,18388,1
461,20196,1
461,17922,1
461,19228,1
461,1827,1
461,772,1
461,804,1
461,2102,1
461,1343,1
461,4613,1
461,18622,1
461,5530,1
461,2038,1
461,11489,1
461,19277,1
461,5626,1
461,5350,1
461,11816,1
461,1902,1
461,7085,1
461,409,1
461,13692,1
461,20438,1
461,13734,1
461,2396,1
461,1333,1
461,2551,1
461,8646,1
461,1340,1
461,7830,1
461,16583,1
461,4957,1
461,356,1
461,7015,1
461,119,1
461,200,1
461,17558,1
461,3450,1
461,1929,1
461,2287,1
461,17823,1
461,7881,1
461,19262,1
461,2793,1
461,1769,1
461,4160,1
461,13170,1
461,3485,1
461,2030,1
461,17883,1
461,2109,1
461,7440,1
461,807,1
461,18364,1
461,562,1
461,12185,1
461,17706,1
461,2561,1
461,5733,1
461,5232,1
461,19782,1
461,1657,1
461,1708,1
461,13204,1
461,1887,1
461,13165,1
461,3584,1
461,11984,1
461,2556,1
461,3046,1
461,16058,1
461,3524,1
461,12863,1
461,1906,1
461,1607,1
461,1223,1
461,3484,1
461,5228,1
461,10343,1
461,1492,1
461,1203,1
461,1036,1
461,17750,1
461,1422,1
461,2070,1
461,14447,1
461,19099,1
461,3825,1
461,8076,1
461,4152,1
1107,6492,1
1107,2319,1
1107,3213,1
1107,7835,1
1107,2000,1
1107,18906,1
1107,682,1
1107,35,1
1107,15150,1
1107,1153,1
1107,1226,1
1107,19901,1
1107,12731,1
1107,748,1
1107,1175,1
1107,7802,1
1107,2198,1
1107,19217,1
1107,17754,1
1107,7958,1
1107,2078,1
1107,1437,1
1107,6754,1
1107,17863,1
1107,16155,1
1107,9793,1
1107,3710,1
1107,745,1
1107,17830,1
1107,4856,1
1107,1349,1
1107,9281,1
1107,18385,1
1107,18646,1
1107,17300,1
1107,1732,1
1107,17822,1
1107,18867,1
1107,15771,1
1107,1078,1
1107,7082,1
1107,2341,1
1107,1223,1
1107,10683,1
1107,17745,1
1107,5228,1
1107,19230,1
1107,3672,1
1107,18205,1
1107,5446,1
1107,2846,1
1107,8563,1
1107,8076,1
1107,17934,1
1107,2845,1
1107,1002,1
1107,1168,1
1107,3568,1
1107,98,1
1107,14771,1
1107,17841,1
1107,1035,1
1107,1036,1
1107,1088,1
1107,979,1
1107,897,1
1107,13365,1
1107,461,1
1107,17621,1
1107,409,1
553,1860,1
553,4848,1
553,1906,1
553,7201,1
553,1819,1
553,3033,1
553,3401,1
553,20211,1
553,3252,1
553,1822,1
553,1455,1
553,16583,1
553,2624,1
553,13284,1
553,18132,1
553,17771,1
553,18028,1
553,3500,1
553,1203,1
553,4440,1
553,13533,1
553,6629,1
553,1438,1
553,17723,1
553,2321,1
553,1921,1
553,6102,1
553,17866,1
553,6979,1
553,3833,1
553,17934,1
553,17890,1
553,17793,1
553,17792,1
553,9441,1
553,2319,1
553,20762,1
553,2366,1
553,5308,1
553,17754,1
553,4125,1
553,866,1
553,17782,1
553,17750,1
553,17794,1
553,8076,1
553,18810,1
553,3825,1
553,9281,1
553,161,1
553,3672,1
553,5002,1
553,6888,1
553,17744,1
553,7082,1
553,979,1
553,9063,1
553,556,1
553,1260,1
553,19442,1
553,1675,1
553,13444,1
553,14447,1
553,4890,1
553,12184,1
553,18411,1
553,3864,1
553,4152,1
553,17621,1
553,897,1
553,15771,1
553,1107,1
553,2696,1
553,7715,1
553,5538,1
553,19482,1
553,14673,1
553,1732,1
553,6321,1
553,13275,1
553,2000,1
553,18068,1
553,1498,1
553,5228,1
553,6251,1
553,9310,1
553,88,1
553,14704,1
553,3802,1
553,2299,1
553,4181,1
553,163,1
553,3183,1
553,3225,1
553,95,1
553,17660,1
134,553,1
134,13769,1
134,19365,1
134,18037,1
134,9855,1
134,1498,1
134,6259,1
134,170,1
134,6551,1
134,6251,1
134,205,1
1075,11984,1
1075,1657,1
1075,16583,1
1075,1036,1
1075,807,1
1075,3304,1
1075,3252,1
1075,5905,1
1075,18369,1
1075,953,1
1075,18009,1
1075,356,1
1075,1340,1
1075,1781,1
1075,13204,1
1075,17629,1
1075,1068,1
1075,7233,1
1075,20640,1
1075,1226,1
1075,17621,1
1075,294,1
25590,24855,1
25590,19242,1
26981,11324,1
26981,2299,1
26981,3884,1
26981,539,1
26981,382,1
26981,24945,1
26981,831,1
556,7131,1
556,2366,1
556,2355,1
556,19096,1
556,3309,1
556,13533,1
556,4125,1
556,19836,1
556,2846,1
556,12847,1
556,4308,1
556,8076,1
556,1088,1
556,3912,1
556,1437,1
556,1036,1
556,17040,1
556,5067,1
556,409,1
556,1675,1
556,901,1
556,17890,1
556,95,1
556,13275,1
556,897,1
556,4152,1
556,6328,1
556,19486,1
556,12445,1
556,7715,1
556,17660,1
556,4890,1
556,17675,1
556,17886,1
556,170,1
556,108,1
556,1732,1
556,461,1
556,733,1
556,2624,1
556,226,1
556,3777,1
556,3225,1
556,2299,1
161,18517,1
161,3954,1
161,14973,1
161,3854,1
161,23012,1
161,2610,1
161,7622,1
8622,4099,1
8622,12211,1
8622,558,1
8622,12012,1
8622,14673,1
8622,10399,1
8622,5214,1
8622,11974,1
8622,3239,1
8622,6153,1
8622,18174,1
8622,998,1
8622,2582,1
8622,18328,1
8622,7046,1
8622,2355,1
8622,22430,1
8622,6542,1
8622,19321,1
8622,8076,1
8622,3833,1
8622,6264,1
8622,10298,1
8622,19063,1
8622,1732,1
8622,17621,1
8622,11900,1
8622,630,1
8622,19442,1
8622,17660,1
8622,18403,1
8622,7715,1
8622,170,1
8622,2846,1
8622,19053,1
8622,1026,1
8622,6251,1
8622,380,1
8622,18411,1
8622,19074,1
8622,18056,1
8622,3971,1
8622,6343,1
8622,6543,1
8622,4181,1
8622,978,1
8622,4218,1
8622,3225,1
8622,3206,1
5061,3640,1
5061,11929,1
5061,18051,1
5061,2299,1
5061,382,1
5061,5150,1
5061,11984,1
5061,3725,1
5061,18761,1
3737,17944,1
3737,626,1
3737,3640,1
3737,2610,1
3737,18074,1
3737,2597,1
1438,9281,1
1438,19377,1
1438,3484,1
1438,2035,1
1438,3579,1
1438,2575,1
1438,14123,1
1438,17894,1
1438,5626,1
1438,4867,1
1438,7227,1
1438,804,1
1438,1782,1
1438,4856,1
1438,17887,1
1438,2396,1
1438,119,1
1438,13734,1
1438,18970,1
1438,17755,1
1438,1075,1
1438,14226,1
1438,17898,1
1438,17923,1
1438,3525,1
1438,13186,1
1438,1819,1
1438,1422,1
1438,17740,1
1438,4160,1
1438,3128,1
1438,4613,1
1438,771,1
1438,7830,1
1438,1906,1
1438,1522,1
1438,2540,1
1438,1769,1
1438,19476,1
1438,13692,1
1438,11984,1
1438,16583,1
1438,18214,1
1438,13284,1
1438,2556,1
1438,1068,1
1438,857,1
1438,5905,1
1438,14475,1
1438,3792,1
1438,16809,1
1438,17823,1
1438,18364,1
1438,3524,1
1438,1662,1
1438,13561,1
1438,2559,1
1438,17925,1
1438,1805,1
1438,18255,1
1438,17771,1
1438,3157,1
1438,18039,1
1438,17629,1
1438,3304,1
1438,1607,1
1438,7201,1
1438,807,1
1438,5228,1
1438,18028,1
1438,1844,1
1438,12239,1
1438,1361,1
1438,866,1
1438,17750,1
1732,16809,1
1732,1541,1
1732,1906,1
1732,20929,1
1732,18255,1
1732,4574,1
1732,3304,1
1732,4583,1
1732,18231,1
1732,733,1
1732,18039,1
1732,5380,1
1732,6321,1
1732,18028,1
1732,2812,1
1732,226,1
1732,957,1
1732,12239,1
1732,17750,1
1732,14475,1
1732,19099,1
1732,1361,1
1732,17745,1
1732,17748,1
1732,1422,1
1732,1260,1
1732,14447,1
1732,5228,1
1732,355,1
1732,17754,1
1732,3912,1
1732,8076,1
1732,1437,1
1732,1203,1
1732,1088,1
1732,12166,1
1732,8563,1
1732,2846,1
1732,4152,1
1732,9281,1
1732,2355,1
1732,13275,1
1732,170,1
1732,20294,1
1732,897,1
1732,409,1
1732,6003,1
3917,21304,1
3917,19044,1
3917,4136,1
3917,5080,1
3917,9242,1
3917,320,1
3917,22296,1
3917,6328,1
3917,22454,1
3917,2162,1
3917,17699,1
3917,17886,1
3917,6596,1
3917,163,1
3917,6343,1
3917,108,1
3917,461,1
3917,733,1
3917,7640,1
3917,901,1
3917,9054,1
3917,6293,1
3917,6003,1
3917,11569,1
3917,835,1
3917,19,1
3917,8225,1
3917,17707,1
7715,17748,1
7715,14475,1
7715,8051,1
7715,7167,1
7715,1197,1
7715,5300,1
7715,5002,1
7715,5308,1
7715,17782,1
7715,17750,1
7715,5133,1
7715,9855,1
7715,17798,1
7715,15507,1
7715,14447,1
7715,3825,1
7715,6613,1
7715,18037,1
7715,17849,1
7715,7082,1
7715,7829,1
7715,553,1
7715,2696,1
7715,11826,1
7715,15399,1
7715,2846,1
7715,17744,1
7715,18205,1
7715,10569,1
7715,3214,1
7715,17300,1
7715,978,1
7715,6321,1
7715,10683,1
7715,18789,1
7715,2322,1
7715,381,1
7715,17623,1
7715,6372,1
7715,17745,1
7715,17903,1
7715,19098,1
7715,1260,1
7715,8076,1
7715,14667,1
7715,11974,1
7715,294,1
7715,8563,1
7715,17944,1
7715,4890,1
7715,6543,1
7715,1088,1
7715,3863,1
7715,6264,1
7715,437,1
7715,1042,1
7715,18068,1
7715,17621,1
7715,11900,1
7715,1107,1
7715,1498,1
7715,9281,1
7715,2000,1
7715,409,1
7715,13365,1
7715,17891,1
7715,897,1
7715,9063,1
7715,12731,1
7715,13275,1
7715,6003,1
7715,5538,1
7715,461,1
7715,4181,1
7715,17660,1
7715,2355,1
7715,17890,1
7715,556,1
7715,2299,1
7715,1732,1
362,67,1
362,11753,1
362,2299,1
362,2624,1
362,44,1
362,45,1
362,316,1
362,205,1
362,18690,1
362,4961,1
362,21140,1
362,1732,1
362,9231,1
362,361,1
362,3722,1
362,849,1
362,464,1
362,150,1
23213,1498,1
23213,897,1
23213,12322,1
23213,19274,1
23213,15231,1
23213,13431,1
23213,18141,1
23213,8076,1
23213,22427,1
23213,5228,1
23213,19416,1
23213,1732,1
23213,461,1
23213,18064,1
23213,98,1
23213,13275,1
23213,2624,1
23213,1036,1
23213,979,1
23213,14673,1
23213,17659,1
23213,9063,1
23213,17890,1
23213,6264,1
23213,18354,1
23213,6623,1
23213,17660,1
23213,18814,1
23213,30281,1
23213,17649,1
23213,18031,1
23213,2299,1
23213,24749,1
23213,2488,1
23213,19442,1
23213,5255,1
23213,19156,1
23213,19547,1
23213,10683,1
23213,22510,1
23213,1147,1
23213,22363,1
23213,17822,1
23213,4899,1
23213,6629,1
23213,11656,1
23213,14704,1
23213,18573,1
23213,17798,1
23213,11581,1
23213,5538,1
23213,1107,1
23213,20763,1
23213,8614,1
23213,21082,1
23213,11628,1
23213,14430,1
23213,17312,1
14674,4971,1
14674,18051,1
14674,556,1
14674,226,1
14674,461,1
14674,4110,1
3892,40,1
3892,57,1
3892,3225,1
3892,1844,1
3892,7499,1
3892,17923,1
3892,17740,1
3892,2133,1
3892,19099,1
3892,17752,1
3892,19837,1
3892,19825,1
3892,2355,1
3892,557,1
3892,1043,1
3892,3029,1
3892,807,1
3892,2319,1
3892,4440,1
3892,14475,1
3892,5530,1
3892,1732,1
3892,18028,1
3892,1036,1
3892,17907,1
3892,2366,1
3892,4890,1
3892,17754,1
3892,23347,1
3892,19901,1
3892,20734,1
3892,320,1
3892,13275,1
3892,9251,1
3892,17643,1
3892,8970,1
3892,18064,1
3892,3186,1
3892,16467,1
3892,2673,1
3892,1396,1
3892,7707,1
3892,7715,1
3892,17700,1
3892,901,1
3892,18240,1
3892,372,1
3892,17704,1
3892,18159,1
3892,9310,1
3892,14704,1
3892,777,1
3892,25586,1
3892,647,1
3892,6213,1
3892,6347,1
3892,11324,1
3892,661,1
3892,2624,1
3892,5159,1
3892,18051,1
3892,3721,1
3892,107,1
3892,641,1
3892,3782,1
3892,427,1
3892,9004,1
3892,4014,1
3892,8225,1
3892,2610,1
3892,27028,1
3892,639,1
3892,2582,1
3892,533,1
3892,21087,1
3892,3714,1
3892,8115,1
3892,6003,1
29584,15737,1
29584,23313,1
29584,10549,1
29584,24270,1
29584,15689,1
29584,24105,1
5232,18401,1
5232,2124,1
5232,11092,1
5232,2575,1
5232,19277,1
5232,17883,1
5232,1929,1
5232,12239,1
5232,17923,1
5232,804,1
5232,1657,1
5232,2551,1
5232,1333,1
5232,3524,1
5232,807,1
5232,2000,1
5232,16583,1
5232,1607,1
5232,1824,1
5232,8646,1
5232,2038,1
5232,14226,1
5232,17799,1
5232,7563,1
5232,13204,1
5232,119,1
5232,17706,1
5232,1769,1
5232,1860,1
5232,10983,1
5232,1251,1
5232,1107,1
5232,4181,1
5232,3725,1
5232,461,1
5232,533,1
5232,1732,1
5232,14828,1
5232,6003,1
5232,2299,1
6235,7665,1
6235,390,1
6235,4895,1
6235,3986,1
6235,17932,1
6235,3185,1
6235,23793,1
6235,3725,1
6235,14883,1
6235,6343,1
6235,3640,1
6235,6003,1
6235,2673,1
6235,14579,1
6235,88,1
6235,17899,1
6235,2610,1
6235,9231,1
6235,2299,1
12731,20929,1
12731,1498,1
12731,22346,1
12731,18906,1
12731,4440,1
12731,1002,1
12731,18174,1
12731,1393,1
12731,10569,1
12731,557,1
12731,1226,1
12731,21067,1
12731,986,1
12731,130,1
12731,5002,1
12731,19548,1
12731,17944,1
12731,12166,1
12731,17300,1
12731,978,1
12731,9621,1
12731,3802,1
12731,2322,1
12731,2341,1
12731,18483,1
12731,20294,1
12731,716,1
12731,1107,1
12731,6623,1
12731,510,1
12731,1437,1
12731,98,1
12731,3225,1
12731,8579,1
12731,388,1
12731,979,1
12731,2000,1
12731,18065,1
12731,6328,1
12731,289,1
12731,1071,1
12731,897,1
12731,6309,1
12731,9370,1
12731,15422,1
12731,17660,1
12731,3176,1
12731,2299,1
12731,2845,1
12731,13365,1
12731,4181,1
12731,7715,1
12731,5538,1
13250,7665,1
13250,17929,1
13250,18230,1
13250,14828,1
13250,226,1
13250,5892,1
13250,6307,1
13250,18155,1
13250,88,1
9004,3190,1
9004,19061,1
9004,6343,1
9004,1675,1
9004,11272,1
9004,16262,1
9004,163,1
9004,17669,1
9004,9370,1
9004,831,1
9004,88,1
9004,14828,1
9004,6347,1
9004,21086,1
9004,63,1
9004,4143,1
9004,3896,1
9004,14540,1
9004,4890,1
9004,22100,1
9004,427,1
9004,8102,1
9004,18244,1
9004,8283,1
9004,7622,1
9004,14763,1
9004,18681,1
20555,22230,1
27497,6363,1
897,13734,1
897,2057,1
897,13136,1
897,13186,1
897,1333,1
897,18028,1
897,13637,1
897,11092,1
897,1522,1
897,20032,1
897,7057,1
897,18364,1
897,20929,1
897,5273,1
897,533,1
897,17789,1
897,1203,1
897,11874,1
897,3556,1
897,20906,1
897,2765,1
897,20446,1
897,807,1
897,2740,1
897,3322,1
897,7201,1
897,2000,1
897,10801,1
897,1160,1
897,2758,1
897,17945,1
897,17733,1
897,14447,1
897,2355,1
897,5029,1
897,19901,1
897,17873,1
897,3825,1
897,2366,1
897,19392,1
897,17793,1
897,17822,1
897,1512,1
897,1035,1
897,17744,1
897,26877,1
897,978,1
897,6321,1
897,17934,1
897,6422,1
897,7805,1
897,19098,1
897,12012,1
897,18184,1
897,1147,1
897,17621,1
897,17841,1
897,4890,1
897,15422,1
897,6003,1
897,3688,1
897,17198,1
897,13365,1
897,1498,1
897,1107,1
897,12731,1
897,5668,1
897,3912,1
897,3833,1
897,19486,1
897,17957,1
897,7715,1
897,13275,1
897,3186,1
897,461,1
897,9413,1
897,2845,1
897,3225,1
897,17707,1
897,17944,1
897,1732,1
897,14828,1
897,17660,1
897,3777,1
897,4181,1
897,17930,1
897,2299,1
897,6343,1
897,17675,1
897,11900,1
23608,2299,1
3897,3640,1
3897,8336,1
3897,487,1
3897,863,1
3897,15185,1
3897,2299,1
3897,25002,1
3897,3616,1
3897,7626,1
3897,16938,1
3897,414,1
3897,16959,1
3897,412,1
3897,535,1
3897,416,1
8894,7802,1
8894,8076,1
8894,23396,1
8894,18028,1
8894,19378,1
8894,4623,1
8894,7829,1
8894,3912,1
8894,18207,1
8894,14475,1
8894,4580,1
8894,17869,1
8894,9445,1
8894,17750,1
8894,1393,1
8894,13533,1
8894,461,1
8894,17621,1
18478,17637,1
18478,4233,1
18478,6542,1
18478,6552,1
18478,12211,1
18478,21984,1
18478,18437,1
18478,15445,1
18478,11985,1
18478,22406,1
18478,3971,1
18478,3619,1
18478,1498,1
18478,18396,1
18478,17899,1
18478,437,1
18478,840,1
18478,17174,1
18478,5538,1
18478,19490,1
2298,7201,1
2298,2561,1
2298,8076,1
2298,12239,1
2298,5347,1
2298,17629,1
2298,20056,1
2298,10283,1
2298,4440,1
2298,3525,1
2298,13275,1
2298,1561,1
2298,4700,1
2298,4308,1
2298,1675,1
2298,1732,1
24693,18301,1
27503,17946,1
27503,2157,1
863,12780,1
863,15172,1
863,19035,1
863,5789,1
863,18292,1
863,892,1
863,27372,1
863,2318,1
863,4068,1
863,7622,1
29025,574,1
738,3795,1
738,21592,1
738,23955,1
738,18313,1
738,920,1
738,1036,1
738,5538,1
738,18326,1
738,23103,1
738,161,1
738,3688,1
738,9281,1
738,25543,1
738,2000,1
738,19486,1
738,17198,1
738,388,1
738,6596,1
738,20621,1
738,19487,1
738,19324,1
738,979,1
738,8972,1
738,3971,1
738,67,1
738,3239,1
738,2165,1
738,17888,1
738,6306,1
738,4246,1
738,18072,1
738,2624,1
738,19488,1
738,170,1
738,12211,1
738,1675,1
738,9370,1
738,17899,1
738,6363,1
2618,5875,1
2618,17629,1
2618,8917,1
2618,60,1
2618,57,1
2618,7832,1
2618,18583,1
2618,18383,1
2618,23364,1
2618,7923,1
2618,10108,1
2618,12417,1
2618,3322,1
2618,10343,1
2618,17744,1
2618,7595,1
2618,17747,1
2618,7858,1
2618,6954,1
2618,6979,1
2618,17736,1
2618,17778,1
2618,18469,1
2618,807,1
2618,17723,1
2618,13536,1
2618,19804,1
2618,19378,1
2618,409,1
2618,16207,1
2618,4952,1
2618,4602,1
2618,196,1
2618,19631,1
2618,866,1
2618,10408,1
2618,12239,1
2618,2561,1
2618,8076,1
2618,1443,1
2618,5380,1
